33%,Not offered,91,$15,Not offered,N/A,"$5,667",67%,3.4,"$1,556","$1,710","$2,103","$2,393",$513,$629,"$18,809",80,7%,48.5%,No,No,41,81%,97,22%,47%,65%,N/A,62%,102,N/A,1258.0,4.9%,Not offered,2,2,10%,-11,2.4,90.2%,44%,54%,72,Neither SAT nor ACT,"$5,220 (2016-17)",19-24,N/A,Selective,18:1,35,N/A,53%,"5,113",0,3%,6%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75%,Offered at cooperating institution (University of Texas--Austin),90,N/A,Not offered,22.5%,"$33,166",85%,N/A,"$30,100","$27,580",N/A,N/A,"$20,581","$18,711","$33,093",700,1%,76.3%,Yes,Yes,65,44%,116,32%,68%,98%,N/A,58%,96,3.5,1259.0,2.1%,Not offered,4,4,12%,-4,2.9,86.6%,79%,63%,104,Either SAT or ACT,"$12,288 (2016-17)",1040-1270,55,More selective,12:1,84,80%,67%,"1,515","$39,060 (2016-17)",27%,23%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,106,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39%,Not offered,39,$20,Not offered,11.3%,"$8,786",68%,3.2,"$5,791","$5,126","$2,246","$2,827","$2,317","$2,755","$20,234",216,4%,45.7%,No,No,125,64%,159,5%,21%,86%,N/A,93%,126,N/A,1260.0,4.9%,Not offered,N/A,N/A,17%,-9,2.3,79%,48%,47%,88,ACT,"$7,686 (2016-17)",19-24,N/A,Selective,15:1,122,33%,44%,"7,134",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1261.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Neither SAT nor ACT,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"$23,069 (2015-16)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41%,Not offered,273,$20,Offered at cooperating institution (University of Louisville),N/A,N/A,74%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6,N/A,N/A,No,No,237,46%,234,N/A,N/A,N/A,N/A,N/A,263,3,1262.0,N/A,Not offered,N/A,N/A,N/A,11,1.7,77.7%,30%,N/A,21,Either SAT or ACT,"$8,400 (2015-16)",860-1000,N/A,Less selective,N/A,284,4%,N/A,N/A,"$24,000 (2015-16)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76%,Offered at cooperating institution (Georgia Institute of Technology),21,$35,Offered at cooperating institution (Morehouse College),39.3%,"$14,175",89%,3.6,"$11,056","$12,276",$0,$0,$0,"$27,768","$32,574",39,3%,58.3%,Yes,Yes,186,48%,78,23%,62%,87%,23%,82%,94,3.8,1263.0,1.2%,Offered at cooperating institution (Morehouse College),0,5,73%,16,3.4,88.2%,60%,66%,90,Either SAT or ACT,"$12,795 (2016-17)",920-1120,60,Selective,10:1,166,75%,74%,"2,144","$27,314 (2016-17)",0%,1%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,72,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52%,Offered at cooperating institution (University of Michigan--Ann Arbor),51,$30,Offered at cooperating institution (Eastern Michigan University),9.3%,"$22,330",77%,3.5,"$16,195","$14,747",N/A,N/A,$0,$0,"$33,141",100,1%,72%,No,No,57,69%,102,23%,48%,74%,N/A,87%,62,N/A,1264.0,0.6%,Not offered,0,0,N/A,1,2.6,85.1%,51%,83%,N/A,Either SAT or ACT,"$9,270 (2016-17)",20-26,58,Selective,14:1,36,60%,86%,"3,404","$26,730 (2016-17)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72%,Offered at cooperating institution (Western New England University),60,$50,Offered at cooperating institution (Western New England University),9.9%,"$26,129",85%,3.3,"$22,834","$20,688",N/A,N/A,"$10,462","$10,342","$40,062",182,2%,52.6%,No,Yes,94,64%,61,16%,33%,84%,N/A,88%,25,N/A,1265.0,2.6%,Not offered,N/A,N/A,57%,24,2.7,74.3%,48%,80%,45,Either SAT or ACT,"$11,890 (2016-17)",930-1140,67,Selective,12:1,76,86%,82%,"3,254","$35,475 (2016-17)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,12,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
53%,Offered at cooperating institution (University of South Alabama),138,$25,Offered at cooperating institution (University of South Alabama),17.2%,"$29,169",76%,3.5,"$25,257","$24,296","$6,729","$7,314","$22,122","$19,745",N/A,450,0%,55.9%,No,No,206,41%,172,26%,56%,90%,N/A,N/A,163,3.3,1266.0,2.7%,Not offered,4,6,61%,-8,2.3,83.2%,61%,67%,57,Either SAT or ACT,"$12,690 (2016-17)",22-27,N/A,More selective,14:1,104,N/A,75%,"1,496","$35,798 (2016-17)",27%,36%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63%,Not offered,90,N/A,Not offered,6.1%,"$20,864",78%,3.3,"$17,687","$16,021","$3,915","$4,215","$13,492","$11,831","$39,919",118,0%,70.7%,No,No,61,73%,74,15%,40%,83%,59%,74%,34,N/A,1267.0,3%,Not offered,0,0,59%,8,2.9,85.9%,55%,75%,79,Either SAT or ACT,"$9,869 (2016-17)",20-25,66,Selective,10:1,50,66%,83%,"3,311","$29,150 (2016-17)",0%,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,34,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94%,Offered at cooperating institution (San Jose State University),9,$90,Offered at cooperating institution (Santa Clara University),35.1%,"$49,000",98%,4,"$47,500","$45,500","$32,000","$35,000",$0,"$10,000","$21,238","8,180",11%,71.3%,Yes,No,9,5%,6,96%,99%,99%,N/A,22%,4,5,1268.0,8.7%,Offered at cooperating institution (University of California--Berkeley),16,14,61%,-1,4.9,99.5%,95%,47%,650,Either SAT or ACT,"$14,601 (2016-17)",1390-1580,95,Most selective,4:1,5,95%,44%,"16,770","$47,940 (2016-17)",20%,20%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,5,6,7,2,1,1,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,2,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73%,Not offered,129,$50,Offered at cooperating institution (University of New Hampshire),18.5%,"$26,117",88%,3.3,"$22,396","$21,681","$10,872","$11,097","$13,354","$12,716","$38,583",400,3%,67.6%,Yes,No,104,73%,116,31%,62%,90%,N/A,83%,91,3.2,1269.0,0.7%,Not offered,0,0,77%,5,2.6,86.7%,68%,70%,80,Neither SAT nor ACT,"$13,734 (2016-17)",1070-1250,50,More selective,11:1,149,80%,73%,"1,927","$38,826 (2016-17)",0%,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1270.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Neither SAT nor ACT,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"$23,566 (2015-16)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N/A,N/A,47,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,58,N/A,48,N/A,N/A,N/A,N/A,N/A,73,N/A,1271.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Neither SAT nor ACT,N/A,N/A,16,N/A,N/A,61,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N/A,N/A,47,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,66,N/A,54,N/A,N/A,N/A,N/A,N/A,73,N/A,1272.0,N/A,N/A,N/A,N/A,N/A,N/A,2.1,N/A,N/A,N/A,N/A,Neither SAT nor ACT,N/A,N/A,14,N/A,N/A,67,N/A,N/A,N/A,"$9,840 (2015-16)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34%,Offered at cooperating institution (North Carolina State University--Raleigh),32,$50,Offered on campus,4.8%,"$5,134",47%,N/A,"$4,769","$5,190","$6,500","$4,000",$0,"$5,528","$27,500",122,0%,71.7%,No,No,30,58%,2,N/A,N/A,59%,N/A,79%,63,N/A,1273.0,1.8%,Not offered,4,4,N/A,13,2.2,86.6%,21%,81%,57,Either SAT or ACT,"$7,692 (2016-17)",14-18,31,Least selective,12:1,58,80%,53%,810,"$17,890 (2016-17)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64%,Not offered,5,N/A,Offered on campus,18.8%,"$24,764",83%,3.4,"$23,396","$20,750","$14,636","$15,451","$14,942","$12,440","$38,073",500,0%,57.4%,No,No,115,66%,43,19%,47%,75%,N/A,77%,43,N/A,1274.0,2.3%,Not offered,0,0,27%,8,2.8,80.6%,56%,72%,56,Either SAT or ACT,"$11,456 (2016-17)",930-1170,67,Selective,11:1,45,75%,78%,"2,011","$32,331 (2016-17)",0%,0%,0,0,0,0,0,0,0,0,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64%,Offered at cooperating institution (University of St. Thomas),18,N/A,Offered at cooperating institution (University of Minnesota--Twin Cities),14.1%,"$34,000",82%,3.6,"$9,800","$9,300",$0,$0,"$17,500","$16,000","$39,560",110,1%,69.3%,No,No,34,67%,41,25%,68%,79%,N/A,84%,29,N/A,1275.0,1.1%,Not offered,N/A,0,12%,3,3.1,79.1%,61%,66%,63,Either SAT or ACT,"$9,010 (2016-17)",21-26,74,Selective,10:1,17,38%,72%,"4,961","$36,884 (2016-17)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1276.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Neither SAT nor ACT,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42%,Not offered,151,$20,Offered on campus,2.9%,"$9,708",71%,3.3,"$5,982","$5,639","$5,219","$5,733","$10,338","$9,998","$31,305",100,4%,41.8%,No,No,107,86%,109,5%,20%,84%,N/A,72%,112,N/A,1277.0,6.6%,Not offered,5,4,7%,-7,2.7,87.1%,49%,46%,228,Either SAT or ACT,"$7,930 (2015-16)",19-25,47,Selective,19:1,131,N/A,46%,"15,461",0,1%,1%,0,0,0,0,0,0,0,0,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63%,Offered at cooperating institution (University of Texas--Austin),35,$50,Offered at cooperating institution (University of Texas--Austin),6.2%,"$30,930",83%,N/A,"$20,893","$19,472","$20,483","$21,688","$18,294","$14,998","$36,123",160,1%,56.2%,No,No,16,77%,20,24%,58%,90%,N/A,71%,14,N/A,1278.0,9%,Not offered,0,0,13%,0,3.4,67.4%,63%,59%,142,Either SAT or ACT,"$12,172 (2016-17)",1040-1220,67,Selective,14:1,17,59%,61%,"4,620","$40,828 (2016-17)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,2,7
41%,Not offered,57,$45,Offered on campus,4%,N/A,68%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"$28,542",430,11%,28.6%,No,No,114,62%,80,12%,40%,73%,N/A,69%,81,N/A,1279.0,0.6%,Not offered,24,12,2%,-3,2.8,89.3%,44%,N/A,215,Either SAT or ACT,"$8,868 (2015-16)",890-1100,30,Selective,19:1,51,N/A,N/A,"12,606",0,15%,10%,0,0,0,0,0,0,0,0,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,25,0,0
50%,Offered at cooperating institution (University of Missouri),37,$50,Offered at cooperating institution (University of Missouri),11.7%,N/A,68%,3.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0%,75.1%,Yes,Yes,94,68%,28,19%,45%,60%,N/A,N/A,79,N/A,1280.0,0.3%,Offered at cooperating institution (University of Missouri),N/A,N/A,N/A,-3,2.4,66.5%,53%,N/A,N/A,Either SAT or ACT,"$10,220 (2016-17)",20-24,54,Selective,8:1,94,65%,N/A,901,"$29,754 (2016-17)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44%,Not offered,182,$35,Not offered,N/A,N/A,55%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,430,N/A,N/A,Yes,No,208,N/A,181,N/A,N/A,N/A,N/A,N/A,216,N/A,1281.0,N/A,Not offered,N/A,N/A,N/A,N/A,2.1,N/A,N/A,N/A,N/A,Neither SAT nor ACT,"$9,104 (2015-16)",N/A,18,N/A,N/A,214,N/A,N/A,N/A,"$34,890 (2015-16)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40%,Not offered,50,$25,Not offered,N/A,"$22,395",67%,N/A,"$10,872","$11,887","$4,693","$3,878","$7,075","$9,486","$25,469",40,0%,69.7%,No,No,59,41%,50,9%,20%,N/A,N/A,87%,55,N/A,1282.0,0%,Not offered,0,0,N/A,-4,2.3,83%,44%,85%,13,Either SAT or ACT,"$7,216 (2016-17)",19-24,35,Selective,N/A,41,75%,85%,704,"$24,250 (2016-17)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64%,Not offered,38,$50,Offered at cooperating institution (Embry-Riddle Aeronautical University),10.3%,"$33,881",78%,3.8,"$28,926","$26,952","$24,036","$24,947","$24,048","$21,025","$32,443",159,1%,53.8%,N/A,No,1,63%,9,28%,60%,95%,N/A,69%,17,N/A,1283.0,4.7%,Not offered,7,6,32%,-2,3.6,83.3%,66%,72%,131,Neither SAT nor ACT,"$12,326 (2016-17)",1050-1260,87,More selective,13:1,6,80%,77%,"4,330","$43,240 (2016-17)",31%,32%,0,0,0,0,0,0,0,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,5,0,0,0,0,0,0
82%,Offered at cooperating institution (New Jersey Institute of Technology),52,$60,Offered at cooperating institution (Seton Hall University),16.7%,"$29,910",94%,3.9,"$12,046","$12,723",$0,$0,"$19,052","$18,076","$48,244",55,9%,37.5%,No,Yes,78,44%,112,66%,93%,94%,95%,75%,60,3.8,1284.0,4.4%,Not offered,12,4,37%,2,2.8,87.6%,80%,41%,120,Neither SAT nor ACT,"$13,500 (2016-17)",1240-1425,55,More selective,9:1,42,70%,43%,"6,256","$48,838 (2016-17)",25%,25%,0,0,0,0,0,0,0,0,183,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53%,Offered at cooperating institution (University of Maryland--College Park),120,$40,Offered at cooperating institution (Johns Hopkins University),5%,"$20,067",76%,3.4,"$18,908","$16,514",$0,$0,"$13,166","$11,044","$37,189",168,0%,68.2%,No,No,79,60%,61,18%,48%,72%,84%,77%,85,N/A,1285.0,0.5%,Not offered,0,2,17%,-3,2.7,58.4%,56%,74%,53,Either SAT or ACT,"$12,702 (2016-17)",900-1110,55,Selective,14:1,60,70%,84%,"4,185","$33,168 (2016-17)",0%,2%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,36,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0
52%,Offered at cooperating institution (Manhattan College),6,N/A,Offered at cooperating institution,11%,"$15,460",79%,2.8,"$14,910","$12,900","$16,860","$16,195","$12,410","$9,604","$23,702",1,0%,50.5%,No,No,21,79%,20,N/A,N/A,85%,N/A,64%,11,N/A,1286.0,4.5%,Not offered,2,5,4%,13,2.8,48.2%,39%,70%,42,Either SAT or ACT,"$14,250 (2016-17)",810-1000,45,Less selective,17:1,21,7%,74%,"2,672","$25,300 (2016-17)",7%,3%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N/A,Not offered,N/A,$50,Not offered,N/A,"$10,200",N/A,N/A,N/A,"$5,425",N/A,$0,N/A,"$1,291",N/A,N/A,N/A,N/A,No,No,N/A,N/A,N/A,N/A,N/A,32%,60%,N/A,N/A,N/A,1287.0,0.3%,Not offered,0,0,1%,N/A,N/A,N/A,N/A,49%,1,Neither SAT nor ACT,"$3,400 (2015-16)",N/A,N/A,N/A,9:1,N/A,10%,N/A,678,"$18,330 (2016-17)",0%,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71%,Not offered,9,$30,Offered at cooperating institution (Indiana University of Pennsylvania),17.1%,N/A,82%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,600,1%,71.2%,No,No,100,74%,26,30%,58%,78%,95%,N/A,25,N/A,1288.0,2.8%,Not offered,5,5,N/A,11,2.6,N/A,60%,N/A,63,Either SAT or ACT,"$10,500 (2015-16)",930-1160,67,Selective,14:1,34,60%,N/A,"2,352","$32,178 (2015-16)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45%,Not offered,15,N/A,Not offered,N/A,N/A,55%,3.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0%,86.4%,No,No,12,61%,12,N/A,N/A,N/A,N/A,N/A,23,N/A,1289.0,3.1%,Not offered,N/A,N/A,N/A,4,2.7,44.9%,41%,N/A,N/A,Either SAT or ACT,"$4,085 (2015-16)",18-23,48,Selective,11:1,11,N/A,N/A,650,"$20,280 (2015-16)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19%,Offered at cooperating institution (University of Alabama),184,$15,Offered at cooperating institution (University of Alabama),N/A,N/A,63%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,105,N/A,N/A,No,Yes,180,59%,182,N/A,N/A,N/A,N/A,N/A,228,3.2,1290.0,N/A,Not offered,N/A,N/A,N/A,-10,2.4,100%,29%,N/A,21,Either SAT or ACT,"$7,056 (2015-16)",753-990,N/A,Less selective,N/A,226,75%,N/A,N/A,"$10,418 (2015-16)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
